Year,Row,Nr.,Name,Geboren,Aufnahme,Gestorben,Fachsektion,Link
1887,63,2689.0,Karl Andreas Heinrich Brandt,23. Mai 1854,10. Nov.,7. Jan. 1931,Zoologie und Anatomie,/wiki/Karl_Brandt_(Zoologe)
1887,64,2690.0,Franz Josef König,15. Nov. 1843,11. Nov.,12. Apr. 1930,Chemie,/wiki/Joseph_K%C3%B6nig_(Chemiker)
1887,65,2691.0,Jacob Peter Carl Graebe,24. Feb. 1841,13. Nov.,19. Jan. 1927,Chemie,/wiki/Carl_Graebe
1887,66,2692.0,Julius Michel,5. Juli 1843,13. Nov.,29. Sep. 1911,Wissenschaftliche Medizin,/wiki/Julius_von_Michel
1887,67,2693.0,Ernst Otto Staude,27. März 1857,13. Nov.,9. Apr. 1928,Mathematik und Astronomie,/wiki/Otto_Staude
1887,68,2694.0,Gustav Alfred Wolffhügel,27. Aug. 1845,15. Nov.,30. Jan. 1899,Physiologie Wissenschaftliche Medizin,/wiki/Gustav_Wolffh%C3%BCgel
1887,69,2695.0,Johann Wilhelm Spengel,19. Feb. 1852,17. Nov.,13. Apr. 1921,Zoologie und Anatomie,/wiki/Johann_Wilhelm_Spengel
1887,70,2696.0,Aurel Edmund Voss,7. Dez. 1845,17. Nov.,19. Apr. 1931,Mathematik und Astronomie,/wiki/Aurel_Voss
1887,71,2697.0,Karl von der Mühll,13. Sep. 1841,18. Nov.,9. Mai 1912,Mathematik und Astronomie,/wiki/Karl_von_der_M%C3%BChll
1887,72,2698.0,Friedrich Joseph Freiherr von Mering,28. Feb. 1849,18. Nov.,5. Jan. 1908,Wissenschaftliche Medizin,/wiki/Josef_von_Mering
1887,73,2699.0,Hubert Grashey,31. Okt. 1839,18. Nov.,24. Aug. 1914,Wissenschaftliche Medizin,/wiki/Hubert_von_Grashey
1887,74,2700.0,Wilhelm Heinrich Erb,30. Nov. 1840,22. Nov.,29. Okt. 1921,Wissenschaftliche Medizin,/wiki/Wilhelm_Erb
1887,75,2701.0,Karl Richard Hornberger,25. Jan. 1849,24. Nov.,2. Apr. 1918,Chemie,/wiki/Karl_Richard_Hornberger
1887,76,2702.0,Carl Friedrich Otto Westphal,23. März 1833,26. Nov.,27. Jan. 1890,Wissenschaftliche Medizin,/wiki/Carl_Westphal_(Mediziner)
1887,77,2703.0,Carl Liebermeister,2. Feb. 1833,1. Dez.,24. Nov. 1901,Wissenschaftliche Medizin,/wiki/Carl_von_Liebermeister
1887,78,2704.0,Eilhard Wiedemann,1. Aug. 1852,4. Dez.,7. Jan. 1928,Physik und Meteorologie,/wiki/Eilhard_Wiedemann_(Physiker)
1887,79,2705.0,Karl Friedrich Emil Deckert,26. Feb. 1848,6. Dez.,1. Okt. 1916,"Anthropologie, Ethnologie und Geographie",/wiki/Emil_Deckert
1887,80,2706.0,August von Rothmund,1. Aug. 1830,6. Dez.,27. Okt. 1906,Wissenschaftliche Medizin,/wiki/August_von_Rothmund
1887,81,2707.0,Wilhelm Clemens Lossen,8. Mai 1838,7. Dez.,29. Okt. 1906,Chemie,/wiki/Wilhelm_Lossen
1887,82,2708.0,Karl Haushofer,28. Apr. 1839,15. Dez.,8. Jan. 1895,Mineralogie und Geologie,/wiki/Karl_Haushofer_(Mineraloge)
1887,83,2709.0,Heinrich Hermann Rudolf Brunner,2. Mai 1847,19. Dez.,9. Jan. 1910,Chemie,/wiki/Heinrich_Brunner_(Chemiker)
1887,84,2710.0,Johann von Saexinger,18. Mai 1833,23. Dez.,30. März 1897,Wissenschaftliche Medizin,/wiki/Johann_von_S%C3%A4xinger
1887,85,2711.0,Arthur Rudolf Hantzsch,7. März 1857,29. Dez.,14. März 1935,Chemie,/wiki/Arthur_Hantzsch
1887,86,2712.0,Wilhelm Jakob van Bebber,14. Juli 1841,30. Dez.,1. Sep. 1909,Physik und Meteorologie,/wiki/Wilhelm_Jacob_van_Bebber
1888,0,2713.0,Franz Heinrich August Beyschlag,5. Okt. 1856,5. Jan.,23. Juli 1935,Mineralogie und Geologie,/wiki/Franz_Beyschlag
1888,1,2714.0,Armin Baltzer,16. Jan. 1842,11. Jan.,5. Nov. 1913,Mineralogie und Geologie,/wiki/Armin_Baltzer
1888,2,2715.0,Stefan Hepites,17. Feb. 1851,13. Jan.,15. Sep. 1922,Physik und Meteorologie,
1888,3,2716.0,Carl Ferdinand Hermann Immermann,2. Sep. 1838,23. Jan.,13. Juni 1899,Wissenschaftliche Medizin,/wiki/Hermann_Immermann_(Mediziner)
1888,4,2717.0,Albrecht Eduard Nagel,14. Juni 1833,23. Jan.,22. Juli 1895,Wissenschaftliche Medizin,/wiki/Albrecht_Nagel
1888,5,2718.0,Johann Adam Otto Bütschli,3. Mai 1848,26. Jan.,3. Feb. 1920,Zoologie und Anatomie,/wiki/Otto_B%C3%BCtschli
1888,6,2719.0,Gustav Jacob Born,22. Apr. 1851,7. Feb.,6. Juli 1900,Zoologie und Anatomie,"/wiki/Gustav_Born_(Mediziner,_1851)"
1888,7,2720.0,Konrad Josef Ludwig Oebbeke,2. Nov. 1853,27. Feb.,1. Feb. 1932,Mineralogie und Geologie,/wiki/Konrad_Oebbeke
1888,8,2721.0,Albrecht von Stosch,20. Apr. 1818,20. Apr.,29. Feb. 1896,Physik und Meteorologie,/wiki/Albrecht_von_Stosch
1888,9,2722.0,F. von Preuschen von und zu Liebenstein,8. März 1845,24. Apr.,31. Dez. 1908,Wissenschaftliche Medizin,/wiki/Franz_Preuschen_von_Liebenstein
1888,10,2723.0,Ludwig Pfeiffer,31. März 1842,27. Apr.,9. Mai 1921,Wissenschaftliche Medizin,"/wiki/Ludwig_Pfeiffer_(Mediziner,_1842)"
1888,11,2724.0,Emil Zuckerkandl,1. Sep. 1849,1. Mai,28. Mai 1910,Zoologie und Anatomie,/wiki/Emil_Zuckerkandl
1888,12,2725.0,Richard Adolph Assmann,13. Apr. 1845,12. Mai,28. Mai 1918,Physik und Meteorologie,/wiki/Richard_A%C3%9Fmann_(Meteorologe)
1888,13,2726.0,Eduard Juljewitsch Petri,13. Juli 1854,14. Mai,10. Okt. 1899,"Anthropologie, Ethnologie und Geographie",/wiki/Eduard_Juljewitsch_Petri
1888,14,2727.0,Michael Nicolaiewitsch Annenkow,12. Mai 1835,27. Mai,21. Jan. 1899,"Anthropologie, Ethnologie und Geographie",/wiki/Michail_Nikolajewitsch_Annenkow
1888,15,2728.0,Giovanni Capellini,23. Aug. 1833,12. Jun.,28. Mai 1922,Mineralogie und Geologie,/wiki/Giovanni_Capellini
1888,16,2729.0,M. Blix,25. Dez. 1849,30. Sep.,14. Feb. 1904,Physiologie,/wiki/Magnus_Blix
1888,17,2730.0,Christian Bohr,14. Feb. 1855,30. Sep.,3. Feb. 1911,Physiologie,/wiki/Christian_Bohr
1888,18,2731.0,B. Danilewsky,14. Jan. 1852,30. Sep.,25. Feb. 1939,Physiologie,
1888,19,2732.0,Fredericq,24. Aug. 1851,30. Sep.,2. Sep. 1935,Physiologie,
1888,20,2733.0,Place,13. Dez. 1842,30. Sep.,22. Aug. 1911,Physiologie,/wiki/Thomas_Place
1888,21,2734.0,Angelo Mosso,30. Mai 1846,30. Sep.,24. Nov. 1910,Physiologie,/wiki/Angelo_Mosso
1888,22,2735.0,Edouard van Beneden,5. März 1846,30. Sep.,28. Apr. 1910,Physiologie,/wiki/%C3%89douard_van_Beneden
1888,23,2736.0,Iwan Romanowitsch Tarchanow,15. Juni 1846,30. Sep.,6. Sep. 1908,Physiologie,/wiki/Iwan_Romanowitsch_Tarchanow
1888,24,2737.0,Luigi Luciani,23. Nov. 1840,30. Sep.,23. Juni 1919,Physiologie,
1888,25,2738.0,Giulio Bizzozero,20. März 1846,30. Sep.,8. Apr. 1901,Physiologie,/wiki/Giulio_Bizzozero
1888,26,2739.0,Gustav Bunge,19. Jan. 1844,4. Okt.,5. Nov. 1920,Chemie,/wiki/Gustav_von_Bunge
1888,27,2740.0,Johann Carl Lang,10. Okt. 1849,4. Okt.,23. Sep. 1893,Physik und Meteorologie,/wiki/Carl_Lang_(Meteorologe)
1888,28,2741.0,Johann Georg Jacob Bauschinger,11. Juni 1834,5. Okt.,25. Nov. 1893,Mathematik und Astronomie,/wiki/Johann_Bauschinger
1888,29,2742.0,Rudolf Benedikt,5. Juli 1852,5. Okt.,6. Feb. 1896,Chemie,/wiki/Rudolf_Benedikt
1888,30,2743.0,Heinrich Ferdinand Edmund Drechsel,3. Sep. 1843,5. Okt.,22. Sep. 1897,Chemie Physiologie,/wiki/Edmund_Drechsel
1888,31,2744.0,Friedrich August Ludwig Gattermann,20. Apr. 1860,5. Okt.,20. Juni 1920,Chemie,/wiki/Ludwig_Gattermann
1888,32,2745.0,Heinrich Julius Adolph Robert Hartig,30. Mai 1839,5. Okt.,9. Okt. 1901,Botanik,/wiki/Robert_Hartig
1888,33,2746.0,Wilhelm Adolph Albert Franz Himstedt,12. Juli 1852,5. Okt.,7. Jan. 1933,Physik und Meteorologie,/wiki/Franz_Himstedt
1888,34,2747.0,Julius Hirschwald,14. Feb. 1845,5. Okt.,14. Apr. 1928,Mineralogie und Geologie,/wiki/Julius_Hirschwald
1888,35,2748.0,Richard Albert Louis Werth,10. Mai 1850,5. Okt.,25. Dez. 1918,Wissenschaftliche Medizin,/wiki/Richard_Werth
1888,36,2749.0,Paul Clemens Baumgarten,28. Aug. 1848,6. Okt.,10. Juli 1928,Wissenschaftliche Medizin,/wiki/Paul_Clemens_von_Baumgarten
1888,37,2750.0,Paul Ehrhardt Jannasch,2. Okt. 1841,6. Okt.,20. März 1921,Chemie,/wiki/Paul_Jannasch
1888,38,2751.0,Benzion Igel,18. März 1838,6. Okt.,1. Juli 1898,Mathematik und Astronomie,/wiki/Benzion_Igel
1888,39,2752.0,Max Carl Ludwig Schmidt,17. März 1850,6. Okt.,20. Feb. 1936,Mathematik und Astronomie,/wiki/Max_Carl_Ludwig_Schmidt
1888,40,2753.0,Franz Xaver Unferdinger,3. Apr. 1833,6. Okt.,30. Apr. 1890,Mathematik und Astronomie,/wiki/Franz_Unferdinger
1888,41,2754.0,Eduard Lang,1. Mai 1841,6. Okt.,19. Juli 1916,Wissenschaftliche Medizin,
1888,42,2755.0,Wilhelm Veltmann,29. Dez. 1832,7. Okt.,6. März 1902,Chemie,/wiki/Wilhelm_Veltmann
1888,43,2756.0,Adolf Edmund Hess,17. Feb. 1843,7. Okt.,24. Dez. 1903,Mathematik und Astronomie,/wiki/Edmund_Hess
1888,44,2757.0,Julius Mauthner,26. Sep. 1852,8. Okt.,28. Dez. 1917,Chemie,/wiki/Julius_Mauthner
1888,45,2758.0,Gustav von Peschka,30. Aug. 1830,8. Okt.,29. Aug. 1903,Mathematik und Astronomie,/wiki/Gustav_von_Peschka
1888,46,2759.0,Eduard Albert,20. Jan. 1841,8. Okt.,26. Sep. 1900,Wissenschaftliche Medizin,/wiki/Eduard_Albert
1888,47,2760.0,Josef Doutrelepont,3. Juni 1834,8. Okt.,30. Apr. 1918,Wissenschaftliche Medizin,/wiki/Joseph_Doutrelepont
1888,48,2761.0,Robert Ultzmann,30. März 1842,8. Okt.,10. Juni 1889,Wissenschaftliche Medizin,/wiki/Robert_Ultzmann
1888,49,2762.0,Leopold Anton Dismas Ritter Schrötter von Kristelli,5. Feb. 1837,8. Okt.,22. Apr. 1908,Wissenschaftliche Medizin,/wiki/Leopold_Schr%C3%B6tter_von_Kristelli
1888,50,2763.0,Fritz Carl Bessel Hagen,2. Jan. 1856,8. Okt.,20. Dez. 1945,Wissenschaftliche Medizin,/wiki/Fritz_Karl_Bessel-Hagen
1888,51,2764.0,Max Adolph Friedrich Hofmeier,28. Jan. 1854,9. Okt.,3. Apr. 1927,Wissenschaftliche Medizin,/wiki/Max_Hofmeier
1888,52,2765.0,Gustav Albert Bruno Felix Wahnschaffe,27. Jan. 1851,9. Okt.,20. Jan. 1914,Mineralogie und Geologie,/wiki/Felix_Wahnschaffe_(Geologe)
1888,53,2766.0,Ludwig Rainer Claisen,14. Jan. 1851,9. Okt.,5. Jan. 1930,Chemie,/wiki/Ludwig_Claisen
1888,54,2767.0,Ernst Lebrecht Henneberg,27. Sep. 1850,9. Okt.,29. Apr. 1933,Mathematik und Astronomie,/wiki/Lebrecht_Henneberg
1888,55,2768.0,August Heinrich Beckurts,23. Aug. 1855,10. Okt.,15. Sep. 1929,Chemie,/wiki/Heinrich_Beckurts
1888,56,2769.0,Adolf Aron Baginsky,22. Mai 1843,10. Okt.,15. Mai 1918,Physiologie Wissenschaftliche Medizin,/wiki/Adolf_Baginsky
1888,57,2770.0,Karl Friedrich Burckhardt,27. Dez. 1830,10. Okt.,3. Feb. 1913,Physik und Meteorologie,/wiki/Friedrich_Burckhardt
1888,58,2771.0,Louis Ernst Kalkowsky,9. Sep. 1851,10. Okt.,13. Feb. 1938,Geologie und Mineralogie,/wiki/Ernst_Kalkowsky
1888,59,2772.0,Johann Hermann Kloos,20. Feb. 1842,10. Okt.,23. März 1901,Geologie und Mineralogie,/wiki/Johan_Herman_Kloos
1888,60,2773.0,Josef Finger,1. Jan. 1841,10. Okt.,6. Mai 1925,Mathematik und Astronomie Physik und Meteorologie,/wiki/Josef_Finger
1888,61,2774.0,Karl Stellwag von Carion,28. Jan. 1823,10. Okt.,21. Nov. 1904,Wissenschaftliche Medizin,/wiki/Carl_Stellwag_von_Carion
1888,62,2775.0,Anton Weichselbaum,8. Feb. 1845,10. Okt.,23. Okt. 1920,Wissenschaftliche Medizin,/wiki/Anton_Weichselbaum
1888,63,2776.0,Siegmund Gabriel,7. Nov. 1851,11. Okt.,22. März 1924,Chemie,/wiki/Siegmund_Gabriel
1888,64,2777.0,Paul Johannes Felix,6. Sep. 1859,12. Okt.,25. Jan. 1941,Mineralogie und Geologie,/wiki/Johannes_Felix
1888,65,2778.0,Christian August Nagel,17. Mai 1821,12. Okt.,23. Okt. 1903,Mathematik und Astronomie,/wiki/Christian_August_Nagel
1888,66,2779.0,Ludwig Christian Wiener,7. Dez. 1826,12. Okt.,31. Juli 1896,Mathematik und Astronomie,/wiki/Christian_Wiener
1888,67,2780.0,Rudolf Albert Martin Boehm,19. Mai 1844,13. Okt.,19. Aug. 1926,Wissenschaftliche Medizin,/wiki/Rudolf_Boehm_(Mediziner)
1888,68,2781.0,Carl Bettelheim,28. Sep. 1840,13. Okt.,27. Juli 1895,Wissenschaftliche Medizin,
1888,69,2782.0,Hermann Ludwig Cohn,4. Juni 1838,13. Okt.,11. Sep. 1906,Wissenschaftliche Medizin,/wiki/Hermann_Cohn_(Mediziner)
1888,70,2783.0,Gottfried Dietrich Wilhelm Berthold,16. Sep. 1854,14. Okt.,7. Jan. 1937,Botanik,/wiki/Gottfried_Berthold
1888,71,2784.0,Carl Georg Richard Lepsius,19. Sep. 1851,14. Okt.,20. Okt. 1915,Mineralogie und Geologie,/wiki/Richard_Lepsius_(Geologe)
1888,72,2785.0,Heinrich Braun,18. Feb. 1847,15. Okt.,10. Mai 1911,Wissenschaftliche Medizin,"/wiki/Heinrich_Braun_(Mediziner,_1847)"
1888,73,2786.0,Albrecht Schrauf,14. Dez. 1837,15. Okt.,29. Nov. 1897,Mineralogie und Geologie,/wiki/Albrecht_Schrauf
1888,74,2787.0,Heinrich Franz Konrad Karl Friedrich Graefe,10. Dez. 1855,16. Okt.,2. Dez. 1918,Mathematik und Astronomie,/wiki/Friedrich_Graefe
1888,75,2788.0,Sigmund Gundelfinger,14. Feb. 1846,16. Okt.,13. Dez. 1910,Mathematik und Astronomie,/wiki/Sigmund_Gundelfinger
1888,76,2789.0,Mathias Eugen Oscar Liebreich,14. Feb. 1839,16. Okt.,2. Juli 1908,Wissenschaftliche Medizin,/wiki/Oskar_Liebreich
1888,77,2790.0,Heinrich Franz Peter Limpricht,21. Apr. 1827,16. Okt.,13. Mai 1909,Chemie,/wiki/Heinrich_Limpricht
1888,78,2791.0,Julius Oswald Hesse,17. Mai 1835,17. Okt.,10. Feb. 1917,Chemie,/wiki/Oswald_Hesse
1888,79,2792.0,Carl Stoerk,17. Sep. 1832,17. Okt.,13. Sep. 1899,Wissenschaftliche Medizin,/wiki/Karl_Stoerk
1888,80,2793.0,Carl Adam Bischoff,8. Apr. 1855,18. Okt.,18. Okt. 1908,Chemie,/wiki/Carl_Adam_Bischoff
1888,81,2794.0,Hans Freiherr von Pechmann,1. Apr. 1850,18. Okt.,19. Apr. 1902,Chemie,/wiki/Hans_von_Pechmann
1888,82,2795.0,Adolf Lieben,3. Dez. 1836,18. Okt.,6. Juni 1914,Chemie,/wiki/Adolf_Lieben
1888,83,2796.0,Christian Wilhelm Braune,17. Juli 1831,19. Okt.,29. Apr. 1892,Zoologie und Anatomie,/wiki/Christian_Wilhelm_Braune
1888,84,2797.0,Alois Epstein,1. Jan. 1849,19. Okt.,27. Okt. 1918,Wissenschaftliche Medizin,/wiki/Alois_Epstein
1888,85,2798.0,Carl Hermann Samuel Paul Falkenberg,2. Sep. 1848,19. Okt.,1. Nov. 1925,Botanik,/wiki/Paul_Falkenberg
1888,86,2799.0,Heinrich Unverricht,18. Sep. 1853,19. Okt.,22. Apr. 1912,Wissenschaftliche Medizin,/wiki/Heinrich_Unverricht
1888,87,2800.0,Johann Friedrich August Max Eschenhagen,22. Okt. 1858,19. Okt.,12. Nov. 1901,Physik und Meteorologie,/wiki/Max_Eschenhagen
1888,88,2801.0,Wilhelm Heinrich Waagen,23. Juni 1841,19. Okt.,24. März 1900,Mineralogie und Geologie,/wiki/Wilhelm_Heinrich_Waagen
1888,89,2802.0,Max Westermaier,6. Mai 1852,20. Okt.,1. Mai 1903,Botanik,/wiki/Max_Westermaier
1888,90,2803.0,Theodor Ritter von Weinzierl,18. März 1854,22. Okt.,27. Juni 1917,Botanik,/wiki/Theodor_von_Weinzierl
1888,91,2804.0,Franz Toula,20. Dez. 1845,24. Okt.,3. Jan. 1920,Mineralogie und Geologie,/wiki/Franz_Toula
1888,92,2805.0,Gustav Albert Peter,21. Aug. 1853,25. Okt.,4. Okt. 1937,Botanik,/wiki/Albert_Peter_(Botaniker)
1888,93,2806.0,Clemens August Joseph Schlüter,3. Juli 1835,26. Okt.,25. Dez. 1906,Mineralogie und Geologie,/wiki/Clemens_August_Schl%C3%BCter
1888,94,2807.0,Carl Wilhelm Will,12. Apr. 1854,26. Okt.,30. Dez. 1919,Chemie,/wiki/Wilhelm_Will
1888,95,2808.0,Oskar Simony,23. Apr. 1852,26. Okt.,6. Apr. 1915,Mathematik und Astronomie,/wiki/Oskar_Simony
1888,96,2809.0,Christian Albert Theodor Billroth,26. Apr. 1829,27. Okt.,6. Feb. 1894,Wissenschaftliche Medizin,/wiki/Theodor_Billroth
1888,97,2810.0,Carl Ignatz Gussenbauer,30. Okt. 1842,27. Okt.,19. Juni 1903,Wissenschaftliche Medizin,/wiki/Carl_Gussenbauer
1888,98,2811.0,Theodor Leber,29. Feb. 1840,31. Okt.,7. Apr. 1917,Wissenschaftliche Medizin,/wiki/Theodor_Leber
1888,99,2812.0,Bernhard Carl Ludwig Moritz Riedel,18. Sep. 1846,1. Nov.,12. Sep. 1916,Wissenschaftliche Medizin,/wiki/Bernhard_Riedel_(Mediziner)
1888,100,2813.0,Johann Carl Wilhelm Ferdinand Tiemann,10. Juni 1848,3. Nov.,14. Nov. 1899,Chemie,/wiki/Ferdinand_Tiemann
1888,101,2814.0,Walther Matthias Hempel,5. Mai 1851,6. Nov.,1. Dez. 1916,Chemie,/wiki/Walther_Hempel
1888,102,2815.0,Aloys Constantin Conrad Gustav Veit,3. Juni 1824,6. Nov.,20. Apr. 1903,Wissenschaftliche Medizin,/wiki/Gustav_Veit
1888,103,2816.0,Josef Boehm,13. März 1831,8. Nov.,2. Dez. 1893,Botanik,/wiki/Joseph_B%C3%B6hm_(Botaniker)
1888,104,2817.0,Carl Maria Ferdinand Finkelnburg,17. Juni 1832,9. Nov.,11. Mai 1896,Wissenschaftliche Medizin,/wiki/Carl_Maria_Finkelnburg
1888,105,2818.0,Emil Johann Weyr,31. Aug. 1848,15. Nov.,25. Jan. 1894,Mathematik und Astronomie,/wiki/Emil_Weyr
1888,106,2819.0,Friedrich Anton Julius Rosenbach,16. Dez. 1842,16. Nov.,6. Dez. 1923,Wissenschaftliche Medizin,/wiki/Friedrich_Julius_Rosenbach
1888,107,2820.0,Gustav Adolf Koch,10. Okt. 1846,19. Nov.,27. Mai 1921,Mineralogie und Geologie,/wiki/Gustav_Adolf_Koch
1888,108,2821.0,Georg Lunge,15. Sep. 1839,27. Nov.,3. Jan. 1923,Chemie,/wiki/Georg_Lunge
1888,109,2822.0,Anton Joseph Franz Hermann Tappeiner,18. Nov. 1847,2. Dez.,12. Jan. 1927,Wissenschaftliche Medizin,/wiki/Hermann_von_Tappeiner
1888,110,2823.0,Erwin Rudolph Theobald Knipping,27. Apr. 1844,3. Dez.,22. Nov. 1922,Physik und Meteorologie,/wiki/Erwin_Knipping
1888,111,2824.0,Friedrich Wilhelm Feussner,25. Feb. 1843,3. Dez.,5. Sep. 1928,Physik und Meteorologie,/wiki/Wilhelm_Feu%C3%9Fner
1888,112,2825.0,Ernst Jakob Hintz,14. Mai 1854,4. Dez.,13. Aug. 1934,Chemie,/wiki/Ernst_Hintz
1888,113,2826.0,Theodor Wilhelm Fresenius,1. Juli 1856,9. Dez.,2. Apr. 1936,Chemie,/wiki/Theodor_Wilhelm_Fresenius
1888,114,2827.0,Carl Friedrich Geiser,26. Feb. 1843,9. Dez.,7. März 1934,Mathematik und Astronomie,/wiki/Carl_Friedrich_Geiser
1888,115,2828.0,Heinrich Conrad Christoph Willgerodt,2. Nov. 1841,29. Dez.,19. Dez. 1930,Chemie,/wiki/Conrad_Willgerodt
1889,0,2829.0,Ferdinand Georg Frobenius,26. Okt. 1849,10. Jan.,3. Aug. 1917,Mathematik und Astronomie,/wiki/Ferdinand_Georg_Frobenius
1889,1,2830.0,Otto Wilhelm Fiedler,3. Apr. 1832,28. Jan.,19. Nov. 1912,Mathematik und Astronomie,/wiki/Wilhelm_Fiedler
1889,2,2831.0,Heinrich Carl Haussknecht,30. Nov. 1838,30. Jan.,7. Juli 1903,Botanik,/wiki/Carl_Haussknecht
1889,3,2832.0,John Landauer,17. Apr. 1848,2. Feb.,15. Sep. 1924,Chemie,/wiki/John_Landauer
1889,4,2833.0,Karl Friedrich Wilhelm von den Steinen,7. März 1855,2. Feb.,4. Nov. 1929,"Anthropologie, Ethnologie und Geographie",/wiki/Karl_von_den_Steinen
1889,5,2834.0,Eduard Rudolf Neovius,14. Nov. 1851,5. Mrz.,27. Sep. 1917,Mathematik und Astronomie,
1889,6,2835.0,Theodor Wilhelm Engelmann,14. Nov. 1843,20. Mrz.,20. Mai 1909,Physiologie,/wiki/Theodor_Wilhelm_Engelmann
1889,7,2836.0,Carl Eduard Cramer,4. März 1831,17. Mai,24. Nov. 1901,Botanik,/wiki/Carl_Eduard_Cramer_(Botaniker)
1889,8,2837.0,Emil Heinricher,14. Nov. 1856,10. Jun.,13. Juli 1934,Botanik,/wiki/Emil_Heinricher
1889,9,2838.0,Hermann Felix Müller,27. Apr. 1843,10. Aug.,31. März 1928,Mathematik und Astronomie,/wiki/Felix_M%C3%BCller_(Mathematiker)
1889,10,2839.0,Alwin Gustav Edmund von Coler,15. März 1831,11. Aug.,26. Aug. 1901,Wissenschaftliche Medizin,/wiki/Alwin_Gustav_von_Coler
1889,11,2840.0,Carl Georg Wilhelm Pelman,24. Jan. 1838,12. Aug.,21. Dez. 1916,Wissenschaftliche Medizin,/wiki/Carl_Pelman
1889,12,2841.0,Albert von Reinach,7. Nov. 1842,13. Aug.,12. Jan. 1905,Mineralogie und Geologie,/wiki/Albert_von_Reinach
1889,13,2842.0,Georg Friedrich Kinkelin,15. Juli 1836,14. Aug.,13. Aug. 1913,Mineralogie und Geologie,/wiki/Georg_Friedrich_Kinkelin
1889,14,2843.0,Erich Frank Schwarz,7. Okt. 1857,14. Aug.,12. Nov. 1928,Botanik,/wiki/Frank_Schwarz
1889,15,2844.0,Ferdinand Gustav Theodor Puschmann,4. Mai 1844,16. Aug.,28. Sep. 1899,"Anthropologie, Ethnologie und Geographie Wissenschaftliche Medizin",/wiki/Theodor_Puschmann
1889,16,2845.0,Georg Alexander Pick,10. Aug. 1859,18. Aug.,26. Juli 1942,Mathematik und Astronomie,/wiki/Georg_Pick_(Mathematiker)
1889,17,2846.0,Carl Adolf Joseph Krazer,15. Apr. 1858,31. Aug.,7. Aug. 1926,Mathematik und Astronomie,/wiki/Adolf_Krazer
1889,18,2847.0,Cäsar Hermann Robert Ebert,20. Juni 1861,31. Aug.,12. Feb. 1913,Physik und Meteorologie,"/wiki/Hermann_Ebert_(Physiker,_1861)"
1889,19,2848.0,Ottokar Tumlirz,17. Jan. 1856,1. Sep.,4. Mai 1928,Physik und Meteorologie,/wiki/Ottokar_Tumlirz
1889,20,2849.0,Georg Ferdinand Louis Philippe Cantor,3. März 1845,2. Sep.,6. Jan. 1918,Mathematik und Astronomie,/wiki/Georg_Cantor
1889,21,2850.0,Josef Maria Eder,16. März 1855,10. Okt.,18. Okt. 1944,Chemie,/wiki/Josef_Maria_Eder
1889,22,2851.0,Max Bernhard Justus Georg Schottelius,15. Nov. 1849,11. Okt.,12. Okt. 1919,Wissenschaftliche Medizin,/wiki/Max_Schottelius
1889,23,2852.0,Friedrich Theodor Koeppen,1. Nov. 1834,14. Okt.,6. Juni 1908,"Botanik Zoologie und Anatomie Anthropologie, Ethnologie und Geographie",
1889,24,2853.0,August Böhm,27. Apr. 1858,27. Okt.,19. Okt. 1930,"Anthropologie, Ethnologie und Geographie",/wiki/August_B%C3%B6hm_von_B%C3%B6hmersheim
1889,25,2854.0,Eduard Schnitzer (Emin Pascha),28. März 1840,1. Dez.,23. Okt. 1892,"Anthropologie, Ethnologie und Geographie",/wiki/Eduard_Schnitzer
1889,26,2855.0,Archibald Geikie,28. Dez. 1835,1. Dez.,10. Nov. 1924,Mineralogie und Geologie,/wiki/Archibald_Geikie
1889,27,2856.0,Juan Vilanova y Piera,5. Mai 1821,1. Dez.,7. Juni 1893,Mineralogie und Geologie,/wiki/Juan_Vilanova_y_Piera
1889,28,2857.0,Gaetano Giorgio Gemellaro,25. Feb. 1832,1. Dez.,16. März 1904,Mineralogie und Geologie,/wiki/Gaetano_Giorgio_Gemmellaro
1890,0,2858.0,Francisco Coello,26. Apr. 1822,28. Feb.,30. Sep. 1898,Mineralogie und Geologie,
1890,1,2859.0,M. Treub,26. Dez. 1851,28. Feb.,3. Okt. 1910,Botanik,/wiki/Melchior_Treub
1890,2,2860.0,David Ferrier,13. Jan. 1843,28. Feb.,19. März 1928,Physiologie,/wiki/David_Ferrier
1890,3,2861.0,Simone Fubini,23. Okt. 1841,28. Feb.,6. Sep. 1898,Physiologie,
1890,4,2862.0,Arnaldo Cantani,15. Feb. 1837,28. Feb.,30. Apr. 1893,Wissenschaftliche Medizin,
1890,5,2863.0,Camillo Golgi,7. Juli 1843,28. Feb.,21. Jan. 1926,Wissenschaftliche Medizin,/wiki/Camillo_Golgi
1890,6,2864.0,Johannes Leonard Gottfried Julius Weingarten,25. März 1836,28. Feb.,16. Juni 1910,Mathematik und Astronomie,/wiki/Julius_Weingarten
1890,7,2865.0,Ferdinand Albin Pax,26. Juli 1858,1. Mrz.,1. März 1942,Botanik,/wiki/Ferdinand_Albin_Pax
1890,8,2866.0,Carl Conrad Boettinger,1851,1. Mrz.,1901,Chemie,/wiki/Carl_Boettinger
1890,9,2867.0,Rudolph Ritter Jaksch von Wartenhorst,16. Juli 1855,1. Mrz.,8. Jan. 1947,Wissenschaftliche Medizin,/wiki/Rudolf_von_Jaksch
